id,zonaId,municipio,name,lat,lng,status,address,priority,size,confidence,coverage,quality,phone,departamento,source_url,source,categoria,NIT,temperatura,gap_nivel,accion_recomendada,source_agents
caribe_entity_165,bolivar_cartagena,Cartagena,Ferreeléctricos Los Robles,10.420855,-75.535203,VALIDAR,"Calle 30 #19-51, Cartagena",Alta,Mediana,55,63.8,Baja,+573142796552,Bolívar,https://mock-ferromap.example/entity/165,A2,Ferreteria,955270274-3,43.3,media,Validar información del establecimiento.,"[""A2"",""A3""]"
caribe_entity_166,bolivar_cartagena,Cartagena,Depósito de Materiales El Maestro,10.393472,-75.504213,ACTIVO,"Diagonal 29F #46-66, Cartagena",Alta,Grande,79,78.0,Media,+573201627341,Bolívar,https://mock-ferromap.example/entity/166,A2,Deposito,975648927-1,57.7,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
caribe_entity_167,bolivar_cartagena,Cartagena,Ferreeléctricos La 29A,10.410973,-75.521939,ACTIVO,"Carrera 29A #22-47, Cartagena",Alta,Pequeña,92,92.2,Alta,+573512414220,Bolívar,https://mock-ferromap.example/entity/167,A2,Ferreteria,944983386-1,52.9,media,Realizar seguimiento comercial.,"[""A2""]"
caribe_entity_168,bolivar_cartagena,Cartagena,Depósito y Ferretería La Victoria,10.421379,-75.537485,ACTIVO,"Calle 31 #18A-87, Cartagena",Alta,Mediana,65,63.3,Media,+573235744524,Bolívar,null,A3,Deposito,976694371-6,63.2,media,Fortalecer cobertura comercial.,"[""A3""]"
caribe_entity_169,bolivar_cartagena,Cartagena,Ferretería Del Norte,10.416234,-75.541119,INACTIVO,"Calle 26 #18-38, Cartagena",Alta,Pequeña,69,61.0,Media,+573173612663,Bolívar,https://mock-ferromap.example/entity/169,A3,Ferreteria,966726618-2,45.9,media,Verificar reactivación del establecimiento.,"[""A3""]"
caribe_entity_170,bolivar_cartagena,Cartagena,Materiales El Carmen,10.424016,-75.545055,ACTIVO,"Avenida Daniel Lemaitre #34-93, Cartagena",Alta,Mediana,74,72.4,Media,+573056863575,Bolívar,https://mock-ferromap.example/entity/170,A1,Deposito,957427654-2,84.1,alta,Priorizar activación comercial.,"[""A1"",""A3""]"
caribe_entity_171,bolivar_cartagena,Cartagena,Ferreeléctricos Los Mangos,10.393265,-75.489130,ACTIVO,"Calle 30 #63A-51, Cartagena",Alta,Mediana,84,75.6,Media,+573176242133,Bolívar,null,A3,Ferreteria,969126526-1,74.5,alta,Priorizar activación comercial.,"[""A1"",""A3""]"
caribe_entity_172,bolivar_cartagena,Cartagena,Ferretería y Pinturas Del Bolívar,10.391053,-75.485295,INACTIVO,"Calle 29C #67A-74, Cartagena",Alta,Mediana,76,75,Media,+573105097264,Bolívar,https://mock-ferromap.example/entity/172,A1,Ferreteria,953648107-9,43.5,media,Verificar reactivación del establecimiento.,"[""A1""]"
caribe_entity_173,bolivar_cartagena,Cartagena,Distribuidora Ferretera La Victoria,10.443995,-75.514830,ACTIVO,"Carrera 3 #71A-93, Cartagena",Alta,Pequeña,85,74.6,Media,+573168788722,Bolívar,https://mock-ferromap.example/entity/173,A2,Distribuidora,975987264-0,53.9,media,Fortalecer cobertura comercial.,"[""A2"",""A3""]"
caribe_entity_174,bolivar_cartagena,Cartagena,Ferretería La Milagrosa,10.445274,-75.516622,VALIDAR,"Calle 70A #4-61, Cartagena",Alta,Mediana,55,47.8,Baja,+573144075780,Bolívar,null,A2,Ferreteria,969385984-1,54.6,media,Validar información del establecimiento.,"[""A1"",""A2""]"
caribe_entity_175,bolivar_cartagena,Cartagena,Ferretería El Faro Cartagena,10.398628,-75.502586,ACTIVO,"Calle 26A #51-30, Cartagena",Alta,Pequeña,96,97.6,Alta,+573122898369,Bolívar,null,A2,Ferreteria,945977836-1,52.2,media,Realizar seguimiento comercial.,"[""A2""]"
caribe_entity_176,bolivar_cartagena,Cartagena,Ferretería El Tejar,10.405164,-75.484696,VALIDAR,"Calle 31D #66-57, Cartagena",Alta,Pequeña,56,62.5,Baja,+573241415261,Bolívar,https://mock-ferromap.example/entity/176,A1,Ferreteria,946215187-4,65.0,media,Validar información del establecimiento.,"[""A1""]"
caribe_entity_177,bolivar_cartagena,Cartagena,Depósito de Materiales La Heroica Cartagena,10.394687,-75.501856,INACTIVO,"Transversal 46 #23-94, Cartagena",Alta,Grande,53,56.7,Baja,+573026278364,Bolívar,null,A1,Deposito,947658375-7,53.8,media,Verificar reactivación del establecimiento.,"[""A1""]"
caribe_entity_178,bolivar_cartagena,Cartagena,Comercializadora El Martillo,10.427291,-75.529515,ACTIVO,"Calle 46 #20-39, Cartagena",Alta,Grande,81,74.9,Media,+573515472733,Bolívar,null,A1,Distribuidora,978829347-8,70.8,alta,Evaluar potencial de expansión.,"[""A1""]"
caribe_entity_179,bolivar_cartagena,Cartagena,Ferretería y Pinturas Hermanos Doria Cartagena,10.405239,-75.553426,ACTIVO,"Calle 9 #2-39, Cartagena",Alta,Mediana,64,68.5,Media,+573043034905,Bolívar,https://mock-ferromap.example/entity/179,A3,Ferreteria,977488118-1,92.5,alta,Priorizar activación comercial.,"[""A3""]"
caribe_entity_180,bolivar_cartagena,Cartagena,Ferretería y Pinturas El Trébol,10.422361,-75.537081,ACTIVO,"Carrera 18B #31-79, Cartagena",Alta,Pequeña,76,79.5,Media,+573159437474,Bolívar,https://mock-ferromap.example/entity/180,A1,Ferreteria,966940350-0,59.1,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_181,bolivar_cartagena,Cartagena,Ferretería De la Hoz y Cía,10.399927,-75.483492,VALIDAR,"Calle 31H #71B-11, Cartagena",Alta,Pequeña,73,68.5,Media,+573057078089,Bolívar,null,A1,Ferreteria,942875787-1,79.3,alta,Validar información y agendar contacto comercial.,"[""A1""]"
caribe_entity_182,bolivar_cartagena,Cartagena,Ferretería y Pinturas San Rafael Cartagena,10.399143,-75.476080,VALIDAR,"Diagonal 32D #74-12, Cartagena",Alta,Pequeña,61,73.2,Media,+573129838883,Bolívar,https://mock-ferromap.example/entity/182,A3,Ferreteria,951122349-9,83.5,alta,Validar información y agendar contacto comercial.,"[""A3""]"
caribe_entity_183,bolivar_cartagena,Cartagena,Ferretería y Pinturas La Milagrosa,10.429890,-75.516155,ACTIVO,"Carrera 34 #78B-65, Cartagena",Alta,Pequeña,71,75.0,Media,+573102697470,Bolívar,https://mock-ferromap.example/entity/183,A3,Ferreteria,977750341-9,66.4,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_184,bolivar_cartagena,Cartagena,Depósito de Materiales Los Mangos,10.430982,-75.529871,ACTIVO,"Calle 49 #19-61, Cartagena",Alta,Mediana,80,81.9,Alta,+573118857687,Bolívar,https://mock-ferromap.example/entity/184,A2,Deposito,977314197-5,79.5,alta,Priorizar activación comercial.,"[""A1"",""A2""]"
caribe_entity_185,bolivar_cartagena,Cartagena,Ferretería Los Compadres,10.424581,-75.536556,INACTIVO,"Calle 34 #18A-20, Cartagena",Alta,Pequeña,65,70.6,Media,+573143917591,Bolívar,https://mock-ferromap.example/entity/185,A2,Ferreteria,961672025-3,25.5,baja,Validar estado operativo del establecimiento.,"[""A2""]"
caribe_entity_186,bolivar_cartagena,Cartagena,Ferrecentro La 14,10.430278,-75.536999,ACTIVO,"Carrera 14 #41-29, Cartagena",Alta,Mediana,72,71.4,Media,+573189738441,Bolívar,https://mock-ferromap.example/entity/186,A2,Ferreteria,975061231-3,58.0,media,Fortalecer cobertura comercial.,"[""A1"",""A2"",""A3""]"
caribe_entity_187,bolivar_cartagena,Cartagena,Ferreeléctricos La 21,10.392906,-75.502766,ACTIVO,"Calle 21 #47A-11, Cartagena",Alta,Pequeña,81,89.8,Alta,+573147309503,Bolívar,https://mock-ferromap.example/entity/187,A3,Ferreteria,967511312-4,66.1,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
caribe_entity_188,bolivar_cartagena,Cartagena,Ferretería El Alcatraz Cartagena,10.426176,-75.551828,ACTIVO,"Calle de la Factoría #2-22, Cartagena",Alta,Pequeña,88,84.5,Alta,+573012863035,Bolívar,null,A2,Ferreteria,944348529-3,74.9,alta,Priorizar activación comercial.,"[""A2""]"
caribe_entity_189,bolivar_cartagena,Cartagena,Ferretería Hermanos Mendoza,10.433209,-75.530981,INACTIVO,"Carrera 16A #50-66, Cartagena",Alta,Mediana,74,75,Media,+573055240055,Bolívar,https://mock-ferromap.example/entity/189,A2,Ferreteria,972056791-5,48.0,media,Verificar reactivación del establecimiento.,"[""A2""]"
caribe_entity_190,bolivar_cartagena,Cartagena,Depósito y Ferretería Los Pinos,10.392765,-75.501661,ACTIVO,"Calle 23 #47A-11, Cartagena",Alta,Grande,91,88.5,Alta,+573102190197,Bolívar,https://mock-ferromap.example/entity/190,A1,Deposito,959015420-5,58.0,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_191,bolivar_cartagena,Cartagena,Depósito La Tuerca Cartagena,10.419562,-75.531924,VALIDAR,"Calle 30 #21-65, Cartagena",Alta,Mediana,73,69.1,Media,+573109407430,Bolívar,https://mock-ferromap.example/entity/191,A1,Deposito,946738128-4,84.3,alta,Validar información y agendar contacto comercial.,"[""A1"",""A3""]"
caribe_entity_192,bolivar_cartagena,Cartagena,Depósito de Materiales Santa Fe,10.397840,-75.482597,VALIDAR,"Transversal 71E #31G-63, Cartagena",Alta,Pequeña,45,52.2,Baja,+573236944545,Bolívar,https://mock-ferromap.example/entity/192,A1,Deposito,957440177-4,69.8,media,Validar información del establecimiento.,"[""A1""]"
caribe_entity_193,bolivar_cartagena,Cartagena,Distribuidora Ferretera La 20,10.428493,-75.529717,ACTIVO,"Carrera 20 #47-04, Cartagena",Alta,Mediana,88,80.1,Alta,+573051120697,Bolívar,null,A2,Distribuidora,963523361-2,82.7,alta,Priorizar activación comercial.,"[""A1"",""A2"",""A3""]"
caribe_entity_194,bolivar_cartagena,Cartagena,Depósito La Estrella,10.392949,-75.480086,ACTIVO,"Diagonal 31B #69C-72, Cartagena",Alta,Mediana,73,84.0,Media,+573207500800,Bolívar,https://mock-ferromap.example/entity/194,A2,Deposito,960177245-0,65.2,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
caribe_entity_195,bolivar_cartagena,Cartagena,Depósito de Materiales La Popa,10.403004,-75.504910,ACTIVO,"Calle 30 #49-57, Cartagena",Alta,Grande,85,97.5,Alta,+573165734072,Bolívar,https://mock-ferromap.example/entity/195,A1,Deposito,976018724-4,66.5,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_196,bolivar_cartagena,Cartagena,Distribuidora La 29B,10.411956,-75.525474,ACTIVO,"Calle 29B #26-88, Cartagena",Alta,Grande,96,92.1,Alta,+573000460404,Bolívar,https://mock-ferromap.example/entity/196,A3,Distribuidora,964693567-4,93.2,alta,Evaluar potencial de expansión.,"[""A1"",""A3""]"
caribe_entity_197,bolivar_cartagena,Cartagena,Depósito El Porvenir,10.394162,-75.502391,ACTIVO,"Calle 22 #46-32, Cartagena",Alta,Mediana,97,99.7,Alta,+573165179818,Bolívar,https://mock-ferromap.example/entity/197,A1,Deposito,952079377-5,54.4,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_198,bolivar_cartagena,Cartagena,Distribuidora La 44,10.428103,-75.531835,ACTIVO,"Calle 44 #17A-21, Cartagena",Alta,Grande,73,72.9,Media,+573122179349,Bolívar,null,A1,Distribuidora,943570560-9,68.6,media,Fortalecer cobertura comercial.,"[""A1"",""A2""]"
caribe_entity_199,bolivar_cartagena,Cartagena,Distribuidora Ferretera Fuentes y Cía Cartagena,10.397257,-75.476864,ACTIVO,"Transversal 74A #33-45, Cartagena",Alta,Mediana,83,72.6,Media,+573234059524,Bolívar,null,A3,Distribuidora,942184077-3,84.1,alta,Priorizar activación comercial.,"[""A3""]"
caribe_entity_200,bolivar_cartagena,Cartagena,Materiales Hermanos Charris,10.410150,-75.506422,VALIDAR,"Calle 32C #48A-87, Cartagena",Alta,Pequeña,69,55.4,Media,+573050818840,Bolívar,null,A2,Deposito,967410662-3,55.5,media,Validar información del establecimiento.,"[""A2""]"
caribe_entity_201,bolivar_cartagena,Cartagena,Distribuciones El Nivel,10.429876,-75.545895,ACTIVO,"Calle del Jardín #2-38, Cartagena",Alta,Grande,92,91.2,Alta,+573156471138,Bolívar,null,A1,Distribuidora,945558133-5,77.1,alta,Evaluar potencial de expansión.,"[""A1""]"
caribe_entity_202,bolivar_cartagena,Cartagena,Ferretería El Cacique,10.405654,-75.520834,ACTIVO,"Carrera 22 #21-87, Cartagena",Alta,Mediana,99,100,Alta,+573208300188,Bolívar,https://mock-ferromap.example/entity/202,A3,Ferreteria,967243702-3,58.6,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
caribe_entity_203,bolivar_cartagena,Cartagena,Ferretería y Pinturas Hermanos Cantillo,10.406840,-75.515540,ACTIVO,"Calle 29 #40-25, Cartagena",Alta,Pequeña,85,89.6,Alta,+573052218313,Bolívar,https://mock-ferromap.example/entity/203,A1,Ferreteria,956931891-9,56.3,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_204,bolivar_cartagena,Cartagena,Ferreeléctricos Doña Carmen,10.406959,-75.492253,ACTIVO,"Calle 31D #57-14, Cartagena",Alta,Pequeña,76,77.7,Media,+573128111971,Bolívar,null,A1,Ferreteria,948916804-6,53.1,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_205,bolivar_cartagena,Cartagena,Ferreeléctricos El Maestro,10.408288,-75.521799,VALIDAR,"Transversal 31 #21-26, Cartagena",Alta,Mediana,61,69.1,Media,+573121608645,Bolívar,https://mock-ferromap.example/entity/205,A1,Ferreteria,969507298-0,65.7,media,Validar información del establecimiento.,"[""A1"",""A2""]"
caribe_entity_206,bolivar_cartagena,Cartagena,Distribuidora Ferretera El Tornillo,10.392918,-75.488676,ACTIVO,"Calle 30 #64-25, Cartagena",Alta,Mediana,88,79.4,Alta,+573148112778,Bolívar,null,A3,Distribuidora,976163290-1,75.8,alta,Priorizar activación comercial.,"[""A2"",""A3""]"
caribe_entity_207,bolivar_cartagena,Cartagena,Ferretería La Escuadra,10.394589,-75.522091,VALIDAR,"Corredor Vial de Cartagena #49-25, Cartagena",Alta,Pequeña,69,72.5,Media,+573236822252,Bolívar,https://mock-ferromap.example/entity/207,A2,Ferreteria,946623371-3,90.4,alta,Validar información y agendar contacto comercial.,"[""A2""]"
caribe_entity_208,bolivar_cartagena,Cartagena,Ferretería La 57,10.413342,-75.491058,ACTIVO,"Carrera 57 #42-79, Cartagena",Alta,Mediana,91,83.9,Alta,+573142708973,Bolívar,null,A3,Ferreteria,979151477-9,53.4,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_209,bolivar_cartagena,Cartagena,Depósito y Ferretería Del Bolívar,10.407567,-75.490857,ACTIVO,"Carrera 59 #32-78, Cartagena",Alta,Grande,88,93.3,Alta,+573509452209,Bolívar,https://mock-ferromap.example/entity/209,A3,Deposito,949912278-7,62.2,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_210,bolivar_cartagena,Cartagena,Distribuciones La Heroica Cartagena,10.405555,-75.515343,ACTIVO,"Carrera 41 #28-49, Cartagena",Alta,Grande,75,71.9,Media,+573517751311,Bolívar,null,A3,Distribuidora,962734090-3,42.0,media,Fortalecer cobertura comercial.,"[""A3""]"
caribe_entity_211,bolivar_cartagena,Cartagena,Depósito de Materiales El Constructor,10.415087,-75.535862,ACTIVO,"Carrera 21 #28-65, Cartagena",Alta,Mediana,73,64.6,Media,+573118195661,Bolívar,null,A1,Deposito,972140820-1,71.0,alta,Priorizar activación comercial.,"[""A1"",""A3""]"
caribe_entity_212,bolivar_cartagena,Cartagena,Ferretería Pacheco y Cía,10.424943,-75.553248,ACTIVO,"Playa de la Artillería #33-19, Cartagena",Alta,Pequeña,76,68.4,Media,+573230040746,Bolívar,https://mock-ferromap.example/entity/212,A3,Ferreteria,955119985-7,56.7,media,Fortalecer cobertura comercial.,"[""A2"",""A3""]"
caribe_entity_213,bolivar_cartagena,Cartagena,Ferretería y Pinturas Epieyú y Cía Cartagena,10.397751,-75.521986,VALIDAR,"Corredor Vial de Cartagena #47-46, Cartagena",Alta,Mediana,63,60.2,Media,+573049842351,Bolívar,null,A1,Ferreteria,979174475-3,86.8,alta,Validar información y agendar contacto comercial.,"[""A1"",""A2""]"
caribe_entity_214,bolivar_cartagena,Cartagena,Depósito y Ferretería La Fortaleza,10.397761,-75.502877,INACTIVO,"Calle 24 #51-71, Cartagena",Alta,Mediana,45,42.5,Baja,+573106025067,Bolívar,null,A2,Deposito,968018770-4,30.5,baja,Validar estado operativo del establecimiento.,"[""A2""]"
caribe_entity_215,bolivar_cartagena,Cartagena,Ferreeléctricos Monserrate,10.394152,-75.503699,ACTIVO,"Transversal 46 #20-42, Cartagena",Alta,Pequeña,61,74.2,Media,+573108809409,Bolívar,https://mock-ferromap.example/entity/215,A2,Ferreteria,956515728-2,56.5,media,Fortalecer cobertura comercial.,"[""A2""]"
caribe_entity_216,bolivar_cartagena,Cartagena,Ferrecentro El Refugio,10.409376,-75.537711,ACTIVO,"Calle 25 #24-62, Cartagena",Alta,Pequeña,88,94.2,Alta,+573142875075,Bolívar,https://mock-ferromap.example/entity/216,A1,Ferreteria,957279085-6,85.6,alta,Priorizar activación comercial.,"[""A1""]"
caribe_entity_217,bolivar_cartagena,Cartagena,Depósito de Materiales Bahía,10.392376,-75.497274,ACTIVO,"Transversal 48 #24-83, Cartagena",Alta,Mediana,85,87.1,Alta,+573215781675,Bolívar,https://mock-ferromap.example/entity/217,A2,Deposito,941871848-9,95.0,alta,Priorizar activación comercial.,"[""A1"",""A2""]"
caribe_entity_218,bolivar_cartagena,Cartagena,Ferrecentro Los Ingenieros,10.433387,-75.535401,VALIDAR,"Calle 43A #11-80, Cartagena",Alta,Mediana,52,58.9,Baja,+573501601670,Bolívar,https://mock-ferromap.example/entity/218,A3,Ferreteria,951645437-3,67.5,media,Validar información del establecimiento.,"[""A3""]"
caribe_entity_219,bolivar_cartagena,Cartagena,Depósito de Materiales La Palmera,10.420833,-75.538351,ACTIVO,"Calle 30 #18-07, Cartagena",Alta,Grande,79,83.8,Alta,+573174169410,Bolívar,https://mock-ferromap.example/entity/219,A2,Deposito,945576821-0,55.5,media,Realizar seguimiento comercial.,"[""A2""]"
caribe_entity_220,bolivar_cartagena,Cartagena,Ferretería Bahía Cartagena,10.426355,-75.531957,ACTIVO,"Calle 43 #19A-85, Cartagena",Alta,Grande,82,87.6,Alta,+573150367354,Bolívar,https://mock-ferromap.example/entity/220,A1,Ferreteria,954242549-0,53.1,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_221,bolivar_magangue,Magangué,Depósito de Materiales Hermanos Cassiani,9.238357,-74.745471,VALIDAR,"Calle 19 #6C-44, Magangué",Media,Grande,55,54.0,Baja,+573230746155,Bolívar,null,A2,Deposito,962501337-7,46.4,media,Validar información del establecimiento.,"[""A2""]"
caribe_entity_222,bolivar_magangue,Magangué,Depósito y Ferretería El Ladrillo,9.253141,-74.774208,ACTIVO,"Calle 12 #32-69, Magangué",Media,Pequeña,80,69.5,Media,+573103245858,Bolívar,null,A1,Deposito,954970417-1,50.1,media,Fortalecer cobertura comercial.,"[""A1""]"
caribe_entity_223,bolivar_magangue,Magangué,Distribuidora La 16,9.252503,-74.767316,INACTIVO,"Calle 16 #28-29, Magangué",Media,Grande,59,68.1,Media,+573007960845,Bolívar,https://mock-ferromap.example/entity/223,A1,Distribuidora,956921615-1,57.1,media,Verificar reactivación del establecimiento.,"[""A1""]"
caribe_entity_224,bolivar_magangue,Magangué,Depósito y Ferretería Nueva Era Magangué,9.257862,-74.766132,ACTIVO,"Calle 22 #28a-46, Magangué",Media,Grande,74,62.3,Media,+573143445934,Bolívar,null,A3,Deposito,958686648-1,39.0,baja,Mantener seguimiento.,"[""A2"",""A3""]"
caribe_entity_225,bolivar_magangue,Magangué,Depósito y Ferretería El Pilar,9.240520,-74.749879,INACTIVO,"Calle 17A #10-35, Magangué",Media,Pequeña,58,48.0,Baja,+573507510353,Bolívar,null,A1,Deposito,952373671-6,29.5,baja,Validar estado operativo del establecimiento.,"[""A1"",""A2"",""A3""]"
caribe_entity_226,bolivar_magangue,Magangué,Ferrecentro Santa Rita,9.245766,-74.741192,ACTIVO,"Carrera 4 #32-96, Magangué",Media,Mediana,86,100,Alta,+573132360389,Bolívar,https://mock-ferromap.example/entity/226,A1,Ferreteria,940057261-1,71.2,alta,Realizar contacto comercial.,"[""A1"",""A3""]"
caribe_entity_227,bolivar_magangue,Magangué,Ferretería Hermanos Ahumada Magangué,9.250928,-74.758952,INACTIVO,"Calle 20 #20-65, Magangué",Media,Mediana,71,63.3,Media,+573018790294,Bolívar,null,A3,Ferreteria,972827181-1,42.0,media,Verificar reactivación del establecimiento.,"[""A1"",""A2"",""A3""]"
caribe_entity_228,bolivar_magangue,Magangué,Ferretería Hermanos Iguarán,9.237391,-74.750145,ACTIVO,"Carrera 8D #14-92, Magangué",Media,Mediana,78,83.6,Alta,+573170942920,Bolívar,https://mock-ferromap.example/entity/228,A3,Ferreteria,966233918-0,74.5,alta,Realizar contacto comercial.,"[""A3""]"
caribe_entity_229,bolivar_magangue,Magangué,Ferrecentro La Ceiba,9.233634,-74.752056,ACTIVO,"Calle 10D #8C-37, Magangué",Media,Pequeña,98,96.3,Alta,+573149444019,Bolívar,https://mock-ferromap.example/entity/229,A1,Ferreteria,962606391-7,50.1,media,Realizar seguimiento comercial.,"[""A1"",""A2""]"
caribe_entity_230,bolivar_turbaco,Turbaco,Comercializadora La 17B,10.330350,-75.419490,INACTIVO,"Calle 17B #26-09, Turbaco",Media,Pequeña,60,70.9,Media,+573177122149,Bolívar,https://mock-ferromap.example/entity/230,A1,Distribuidora,973187511-5,25.4,baja,Validar estado operativo del establecimiento.,"[""A1""]"
caribe_entity_231,bolivar_turbaco,Turbaco,Ferrecentro El Cañaguate,10.331456,-75.414137,ACTIVO,"Calle 20 #17-62, Turbaco",Media,Mediana,63,56.3,Baja,+573000263165,Bolívar,https://mock-ferromap.example/entity/231,A3,Ferreteria,968718447-3,54.2,media,Fortalecer cobertura comercial.,"[""A3""]"
caribe_entity_232,bolivar_turbaco,Turbaco,Depósito de Materiales La Unión,10.325806,-75.424894,VALIDAR,"Calle 11 #30-89, Turbaco",Media,Pequeña,54,61.5,Baja,+573117418998,Bolívar,https://mock-ferromap.example/entity/232,A3,Deposito,974735401-9,44.6,media,Validar información del establecimiento.,"[""A3""]"
caribe_entity_233,bolivar_turbaco,Turbaco,Ferreeléctricos Martínez y Cía,10.327641,-75.420608,INACTIVO,"Diagonal 13 #27-83, Turbaco",Media,Mediana,62,55.3,Baja,+573221059332,Bolívar,null,A3,Ferreteria,966851773-0,32.3,baja,Validar estado operativo del establecimiento.,"[""A3""]"
caribe_entity_234,bolivar_turbaco,Turbaco,Materiales La 13A,10.326930,-75.427740,ACTIVO,"Calle 13A #27-95, Turbaco",Media,Mediana,74,70.0,Media,+573041117666,Bolívar,null,A1,Deposito,977385394-3,53.0,media,Fortalecer cobertura comercial.,"[""A1"",""A2""]"
caribe_entity_235,bolivar_turbaco,Turbaco,Ferretería y Pinturas La Popa,10.335604,-75.426649,INACTIVO,"Calle 21A #34-19, Turbaco",Media,Mediana,53,50.9,Baja,+573161172682,Bolívar,https://mock-ferromap.example/entity/235,A1,Ferreteria,966779808-2,23.8,baja,Validar estado operativo del establecimiento.,"[""A1""]"
caribe_entity_236,bolivar_turbaco,Turbaco,Depósito de Materiales Del Bolívar,10.328278,-75.424056,ACTIVO,"Carrera 29C #14-15, Turbaco",Media,Mediana,84,83.9,Alta,+573504305178,Bolívar,https://mock-ferromap.example/entity/236,A3,Deposito,976577237-6,46.1,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
caribe_entity_237,bolivar_arjona,Arjona,Distribuidora Ferretera Hermanos Orozco,10.247296,-75.356995,ACTIVO,"Calle 44B #56-07, Arjona",Baja,Grande,80,80.8,Alta,+573017371906,Bolívar,null,A2,Distribuidora,957901753-6,44.4,media,Realizar seguimiento comercial.,"[""A2""]"
caribe_entity_238,bolivar_arjona,Arjona,Depósito de Materiales Monserrate,10.245206,-75.336036,ACTIVO,"Carrera 28 #42A-63, Arjona",Baja,Pequeña,86,91.1,Alta,+573222243811,Bolívar,https://mock-ferromap.example/entity/238,A3,Deposito,943556643-3,35.0,baja,Mantener seguimiento.,"[""A3""]"
caribe_entity_239,bolivar_arjona,Arjona,Ferretería El Alcatraz,10.253206,-75.333256,ACTIVO,"Carrera 29 #47-90, Arjona",Baja,Mediana,79,78.5,Media,+573140274190,Bolívar,https://mock-ferromap.example/entity/239,A1,Ferreteria,961302712-9,42.0,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_240,bolivar_arjona,Arjona,Ferretería y Pinturas Corralito,10.256919,-75.337295,ACTIVO,"Carrera 32A #52-79, Arjona",Baja,Mediana,85,81.4,Alta,+573139332936,Bolívar,https://mock-ferromap.example/entity/240,A1,Ferreteria,940294272-8,27.4,baja,Mantener seguimiento.,"[""A1"",""A2""]"
caribe_entity_241,bolivar_arjona,Arjona,Ferrecentro El Mamón,10.250180,-75.353221,VALIDAR,"Calle 45 #52C-55, Arjona",Baja,Pequeña,43,40.8,Baja,+573248167552,Bolívar,null,A1,Ferreteria,976027272-5,33.6,baja,Validar información del establecimiento.,"[""A1""]"
caribe_entity_242,bolivar_arjona,Arjona,Depósito y Ferretería El Paisa Arjona,10.254876,-75.336840,ACTIVO,"Transversal 31 #50-77, Arjona",Baja,Mediana,80,74.3,Media,+573021247690,Bolívar,null,A2,Deposito,944100103-4,28.9,baja,Mantener seguimiento.,"[""A2""]"
caribe_entity_243,magdalena_santa_marta,Santa Marta,Ferretería La 18D Santa Marta,11.220341,-74.197141,ACTIVO,"Carrera 18D #34B-46, Santa Marta",Alta,Mediana,81,71.6,Media,+573143010742,Magdalena,null,A1,Ferreteria,950515756-7,98,alta,Priorizar activación comercial.,"[""A1""]"
caribe_entity_244,magdalena_santa_marta,Santa Marta,Ferreeléctricos La Ceiba,11.242605,-74.198709,ACTIVO,"Carrera 16 #14A-69, Santa Marta",Alta,Pequeña,76,74.8,Media,+573199442311,Magdalena,https://mock-ferromap.example/entity/244,A1,Ferreteria,977914209-1,65.1,media,Fortalecer cobertura comercial.,"[""A1""]"
caribe_entity_245,magdalena_santa_marta,Santa Marta,Ferretería El Martillo,11.231628,-74.176067,VALIDAR,"Avenida del Libertador #26A-09, Santa Marta",Alta,Grande,63,70.3,Media,+573206880934,Magdalena,https://mock-ferromap.example/entity/245,A2,Ferreteria,958007182-1,70.4,alta,Validar información y agendar contacto comercial.,"[""A2""]"
caribe_entity_246,magdalena_santa_marta,Santa Marta,Ferretería Samaria Santa Marta,11.224600,-74.183199,ACTIVO,"Carrera 29 #29j-44, Santa Marta",Alta,Mediana,90,90.8,Alta,+573004047471,Magdalena,https://mock-ferromap.example/entity/246,A3,Ferreteria,944878433-9,88.1,alta,Priorizar activación comercial.,"[""A3""]"
caribe_entity_247,magdalena_santa_marta,Santa Marta,Ferrecentro La Tuerca,11.220649,-74.210085,ACTIVO,"Calle 42 #13-89, Santa Marta",Alta,Pequeña,76,81.8,Media,+573185076036,Magdalena,https://mock-ferromap.example/entity/247,A3,Ferreteria,953194975-5,33.7,baja,Mantener seguimiento.,"[""A2"",""A3""]"
