id,zonaId,municipio,name,lat,lng,status,address,priority,size,confidence,coverage,quality,phone,departamento,source_url,source,categoria,NIT,temperatura,gap_nivel,accion_recomendada,source_agents
choco_entity_163,choco_condoto,Condoto,Ferre-Eléctricos El Martillo,5.094313,-76.648841,INACTIVO,"Avenida 7 #12-6, Barrio El Silencio, Condoto",Media,Pequeña,96.8,91.8,Alta,+573508928198,Chocó,https://directorio-mock.ferromap.co/choco/condoto/163,A3,Ferreteria,901431108-4,34.4,baja,Evaluar reactivación del punto comercial.,"[""A3""]"
choco_entity_164,choco_condoto,Condoto,Materiales El Paisa,5.090373,-76.646456,VALIDAR,"Calle 3 #20-54, Condoto",Media,Grande,31.4,50.6,Baja,+573503536303,Chocó,null,A2,Deposito,901357993-1,62.5,media,Verificar información del punto.,"[""A2"",""A3""]"
choco_entity_165,choco_condoto,Condoto,Ferretería La Viga,5.091902,-76.653096,VALIDAR,"Carrera 4 #10-28, Condoto",Media,Pequeña,41.2,41.5,Baja,+573055800208,Chocó,null,A2,Ferreteria,900961950-1,50.9,media,Realizar validación del establecimiento.,"[""A1"",""A2""]"
choco_entity_166,choco_condoto,Condoto,Ferretería La 20 Condoto,5.089137,-76.649701,INACTIVO,"Transversal 13 #2-40, Barrio Pueblo Nuevo, Condoto",Media,Pequeña,38.1,42.1,Baja,+573141633398,Chocó,null,A2,Ferreteria,900266265-1,82.9,alta,Verificar continuidad operativa del establecimiento.,"[""A2""]"
choco_entity_167,choco_condoto,Condoto,Ferretería El Martillo,5.091251,-76.649055,ACTIVO,"Calle 3 #20-27, Barrio Centro, Condoto",Media,Grande,82.5,64.6,Media,+573230934479,Chocó,null,A2,Ferreteria,900749096-7,67.2,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_168,choco_condoto,Condoto,Depósito San Francisco,5.091698,-76.648977,ACTIVO,"Transversal 3 #17-58, Condoto",Media,Grande,72.5,75.4,Media,+573240877624,Chocó,null,A3,Deposito,900126891-2,79.7,alta,Priorizar visita comercial.,"[""A3""]"
choco_entity_169,choco_condoto,Condoto,Distribuidora La Selva,5.09115,-76.654874,ACTIVO,"Avenida 13 #19-5, Barrio Pueblo Nuevo, Condoto",Media,Mediana,76.4,62.5,Media,+573042194620,Chocó,null,A3,Distribuidora,900842203-6,20.1,baja,Mantener seguimiento de la cuenta.,"[""A3""]"
choco_entity_170,choco_condoto,Condoto,Ferretería San José,5.093425,-76.645368,ACTIVO,"Carrera 9 #21-9, Condoto",Media,Mediana,62.4,78.2,Media,+573233027516,Chocó,null,A1,Ferreteria,901353031-1,37.8,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A2"",""A3""]"
choco_entity_171,choco_condoto,Condoto,Depósito El Porvenir,5.09348,-76.650478,ACTIVO,"Carrera 9 #7-54, Condoto",Media,Grande,64.0,72.1,Media,+573127243496,Chocó,https://directorio-mock.ferromap.co/choco/condoto/171,A3,Deposito,900374258-2,78.4,alta,Priorizar visita comercial.,"[""A2"",""A3""]"
choco_entity_172,choco_condoto,Condoto,Depósito de Materiales El Progreso,5.093528,-76.65367,ACTIVO,"Transversal 7 #23-50, Condoto",Media,Pequeña,96.4,89.6,Alta,+573242256840,Chocó,null,A1,Deposito,900187053-8,54.0,media,Fortalecer cobertura comercial.,"[""A1""]"
choco_entity_173,choco_condoto,Condoto,Ferre-Eléctricos La Esperanza Condoto,5.083935,-76.649455,ACTIVO,"Calle 6 #14-4, Condoto",Media,Mediana,85.5,88.4,Alta,+573228290528,Chocó,null,A1,Ferreteria,900652636-6,84.3,alta,Priorizar visita comercial.,"[""A1"",""A2""]"
choco_entity_174,choco_condoto,Condoto,Ferretería Industrial El Chontaduro,5.08789,-76.646658,INACTIVO,"Calle 5 #10-11, Condoto",Media,Mediana,74.0,66.3,Media,+573227938618,Chocó,null,A1,Ferreteria,900899468-6,52.1,media,Verificar continuidad operativa del establecimiento.,"[""A1"",""A3""]"
choco_entity_175,choco_condoto,Condoto,Materiales La 10,5.087443,-76.643212,ACTIVO,"Avenida 12 #13-26, Barrio Centro, Condoto",Media,Mediana,82.2,67.3,Media,+573236878951,Chocó,null,A2,Deposito,900480662-9,70.6,alta,Priorizar visita comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_176,choco_condoto,Condoto,Ferretería La Primavera,5.090137,-76.65533,INACTIVO,"Calle 7 #1-41, Barrio El Silencio, Condoto",Media,Grande,45.4,48.6,Baja,+573239683198,Chocó,null,A2,Ferreteria,900985960-7,23.5,baja,Evaluar reactivación del punto comercial.,"[""A2""]"
choco_entity_177,choco_condoto,Condoto,Ferre-Eléctricos Cuesta,5.088574,-76.647558,INACTIVO,"Transversal 13 #22-7, Condoto",Media,Mediana,66.9,60.6,Media,+573119414061,Chocó,null,A1,Ferreteria,900832874-5,16.3,baja,Verificar continuidad operativa del establecimiento.,"[""A1""]"
choco_entity_178,choco_tado,Tadó,Depósito de Materiales La Ceiba Tadó,5.267035,-76.561273,INACTIVO,"Carrera 3 #24-22, Tadó",Media,Grande,69.1,70.2,Media,+573204389138,Chocó,https://directorio-mock.ferromap.co/choco/tado/178,A2,Deposito,900188894-1,21.4,baja,Verificar continuidad operativa del establecimiento.,"[""A2""]"
choco_entity_179,choco_tado,Tadó,Ferretería y Pinturas Villa Hermosa Tadó,5.271076,-76.559095,INACTIVO,"Calle 14 #28-34, Tadó",Media,Pequeña,88.6,94.8,Alta,+573019222584,Chocó,null,A1,Ferreteria,900272272-8,40.8,media,Evaluar reactivación del punto comercial.,"[""A1""]"
choco_entity_180,choco_tado,Tadó,Distribuciones Santa Rita,5.264914,-76.559546,ACTIVO,"Avenida 1 #13-32, Tadó",Media,Mediana,96.7,93.0,Alta,+573158274090,Chocó,https://directorio-mock.ferromap.co/choco/tado/180,A1,Distribuidora,901386747-8,53.2,media,Realizar seguimiento comercial.,"[""A1"",""A2""]"
choco_entity_181,choco_tado,Tadó,Ferretería La Ceiba,5.271776,-76.558006,ACTIVO,"Calle 12 #23-3, Tadó",Media,Mediana,77.1,82.8,Media,+573002979297,Chocó,https://directorio-mock.ferromap.co/choco/tado/181,A1,Ferreteria,900260290-9,30.9,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A2""]"
choco_entity_182,choco_tado,Tadó,Ferretería Industrial Casa Nueva,5.269192,-76.566453,ACTIVO,"Calle 1 #30-19, Tadó",Media,Pequeña,61.4,77.1,Media,+573506137975,Chocó,null,A3,Ferreteria,900769816-9,75.7,alta,Priorizar activación comercial.,"[""A3""]"
choco_entity_183,choco_tado,Tadó,Ferretería Industrial El Pilar,5.264392,-76.558999,VALIDAR,"Calle 10 #5-50, Tadó",Media,Mediana,45.6,52.5,Baja,+573510408417,Chocó,https://directorio-mock.ferromap.co/choco/tado/183,A1,Ferreteria,900431081-0,50.6,media,Verificar información del punto.,"[""A1""]"
choco_entity_184,choco_tado,Tadó,Ferretería y Pinturas La Bendición Tadó,5.263786,-76.557604,VALIDAR,"Calle 14 #26-31, Barrio El Carmelo, Tadó",Media,Mediana,69.7,63.0,Media,+573236122532,Chocó,https://directorio-mock.ferromap.co/choco/tado/184,A1,Ferreteria,900479606-4,25.5,baja,Verificar información del punto.,"[""A1"",""A2"",""A3""]"
choco_entity_185,choco_tado,Tadó,Depósito de Materiales La Primavera Tadó,5.267442,-76.558265,ACTIVO,"Avenida 9 #27-50, Barrio San Antonio, Tadó",Media,Mediana,64.7,72.6,Media,+573153865414,Chocó,https://directorio-mock.ferromap.co/choco/tado/185,A1,Deposito,900162037-1,57.4,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
choco_entity_186,choco_tado,Tadó,Depósito La 10,5.270078,-76.562886,VALIDAR,"Carrera 4 #12-50, Barrio El Carmelo, Tadó",Media,Mediana,72.2,75.7,Media,+573182004918,Chocó,null,A3,Deposito,901360193-5,75.0,alta,Verificar información del punto.,"[""A1"",""A3""]"
choco_entity_187,choco_tado,Tadó,Depósito de Materiales La Viga Tadó,5.263594,-76.558405,ACTIVO,"Carrera 14 #22-10, Barrio El Carmelo, Tadó",Media,Mediana,89.6,93.5,Alta,+573177036101,Chocó,https://directorio-mock.ferromap.co/choco/tado/187,A3,Deposito,901009320-1,65.8,media,Realizar seguimiento comercial.,"[""A3""]"
choco_entity_188,choco_tado,Tadó,Ferretería Nuestra Señora,5.269015,-76.561973,ACTIVO,"Calle 4 #18-60, Barrio Centro, Tadó",Media,Pequeña,74.3,62.2,Media,+573236109489,Chocó,https://directorio-mock.ferromap.co/choco/tado/188,A1,Ferreteria,901026895-6,72.7,alta,Priorizar activación comercial.,"[""A1""]"
choco_entity_189,choco_tado,Tadó,Ferretería y Pinturas San Pacho,5.260221,-76.561229,ACTIVO,"Carrera 14 #1-2, Barrio San Antonio, Tadó",Media,Grande,74.1,71.6,Media,+573516551255,Chocó,https://directorio-mock.ferromap.co/choco/tado/189,A1,Ferreteria,900396838-9,77.5,alta,Priorizar activación comercial.,"[""A1""]"
choco_entity_190,choco_tado,Tadó,Materiales La Casa del Tornillo,5.266472,-76.557354,ACTIVO,"Transversal 14 #24-39, Tadó",Media,Pequeña,96.8,89.3,Alta,+573105992307,Chocó,https://directorio-mock.ferromap.co/choco/tado/190,A1,Deposito,900649077-8,66.7,media,Fortalecer cobertura comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_191,choco_tado,Tadó,Ferretería Rentería,5.268206,-76.5619,VALIDAR,"Carrera 13 #16-4, Barrio Centro, Tadó",Media,Pequeña,65.6,72.9,Media,+573222319548,Chocó,https://directorio-mock.ferromap.co/choco/tado/191,A2,Ferreteria,900817930-7,62.8,media,Realizar validación del establecimiento.,"[""A1"",""A2""]"
choco_entity_192,choco_tado,Tadó,Comercializadora Lozano,5.268495,-76.55978,ACTIVO,"Calle 13 #1-34, Tadó",Media,Pequeña,63.6,60.6,Media,+573105308278,Chocó,null,A1,Distribuidora,900392210-6,54.9,media,Fortalecer cobertura comercial.,"[""A1"",""A3""]"
choco_entity_193,choco_tado,Tadó,Distribuidora El Maestro,5.265844,-76.561773,VALIDAR,"Calle 9 #26-35, Tadó",Media,Mediana,92.3,96.2,Alta,+573132473783,Chocó,https://directorio-mock.ferromap.co/choco/tado/193,A2,Distribuidora,901357676-1,45.0,media,Realizar validación del establecimiento.,"[""A1"",""A2"",""A3""]"
choco_entity_194,choco_tado,Tadó,Ferretería y Pinturas Villa Hermosa,5.264003,-76.559178,VALIDAR,"Avenida 10 #1-36, Tadó",Media,Mediana,72.6,77.0,Media,+573007909129,Chocó,null,A1,Ferreteria,900461667-4,62.5,media,Realizar validación del establecimiento.,"[""A1"",""A2""]"
choco_entity_195,choco_tado,Tadó,Comercializadora Punta Brava,5.260683,-76.564585,ACTIVO,"Carrera 7 #20-55, Barrio El Carmelo, Tadó",Media,Pequeña,78.5,67.3,Media,+573105766014,Chocó,null,A3,Distribuidora,901794616-1,53.3,media,Fortalecer cobertura comercial.,"[""A3""]"
choco_entity_196,choco_tado,Tadó,Distribuidora La Sagrada Familia,5.26502,-76.56802,ACTIVO,"Transversal 14 #30-24, Barrio San Antonio, Tadó",Media,Mediana,90.6,88.2,Alta,+573129259039,Chocó,https://directorio-mock.ferromap.co/choco/tado/196,A2,Distribuidora,900823543-4,60.2,media,Realizar seguimiento comercial.,"[""A2""]"
choco_entity_197,choco_tado,Tadó,Ferretería El Maestro,5.263215,-76.570261,ACTIVO,"Carrera 2 #28-53, Tadó",Media,Mediana,64.9,61.9,Media,+573219708077,Chocó,null,A2,Ferreteria,901220575-5,61.7,media,Fortalecer cobertura comercial.,"[""A2"",""A3""]"
choco_entity_198,choco_tado,Tadó,Distribuidora La Primavera,5.262204,-76.559662,ACTIVO,"Carrera 3 #7-39, Barrio La Esperanza, Tadó",Media,Mediana,78.5,65.2,Media,+573012516577,Chocó,https://directorio-mock.ferromap.co/choco/tado/198,A1,Distribuidora,900594710-4,67.5,media,Fortalecer cobertura comercial.,"[""A1"",""A3""]"
choco_entity_199,choco_tado,Tadó,Distribuidora La Bendición Tadó,5.267319,-76.562224,ACTIVO,"Avenida 9 #16-18, Barrio El Carmelo, Tadó",Media,Grande,59.9,33.5,Baja,+573178565159,Chocó,https://directorio-mock.ferromap.co/choco/tado/199,A1,Distribuidora,900498053-2,44.4,media,Realizar seguimiento comercial.,"[""A1""]"
choco_entity_200,choco_tado,Tadó,Ferre-Eléctricos La Unión,5.264049,-76.567826,ACTIVO,"Avenida 13 #12-13, Tadó",Media,Pequeña,75.2,83.0,Media,+573019255565,Chocó,https://directorio-mock.ferromap.co/choco/tado/200,A1,Ferreteria,900587925-1,56.8,media,Realizar seguimiento comercial.,"[""A1"",""A2""]"
choco_entity_201,choco_tado,Tadó,Distribuciones El Porvenir Tadó,5.272485,-76.559878,ACTIVO,"Avenida 7 #25-31, Barrio San Antonio, Tadó",Media,Mediana,92.2,98.0,Alta,+573168135816,Chocó,https://directorio-mock.ferromap.co/choco/tado/201,A3,Distribuidora,901029350-8,22.4,baja,Mantener seguimiento de la cuenta.,"[""A3""]"
choco_entity_202,choco_tado,Tadó,Ferretería La Viga Tadó,5.269478,-76.565628,ACTIVO,"Calle 2 #24-58, Tadó",Media,Pequeña,93.5,95.1,Alta,+573219787802,Chocó,https://directorio-mock.ferromap.co/choco/tado/202,A1,Ferreteria,900416439-0,58.4,media,Realizar seguimiento comercial.,"[""A1"",""A2""]"
choco_entity_203,choco_riosucio,Riosucio,Ferretería y Pinturas El Paisa,7.437917,-77.120363,ACTIVO,"Calle 4 #2-60, Riosucio",Media,Mediana,89.9,92.4,Alta,+573002150962,Chocó,null,A1,Ferreteria,900646352-5,53.5,media,Fortalecer cobertura comercial.,"[""A1""]"
choco_entity_204,choco_riosucio,Riosucio,Comercializadora San Pacho Riosucio,7.441477,-77.110124,INACTIVO,"Calle 10 #30-16, Riosucio",Media,Pequeña,80.5,72.0,Media,+573203715715,Chocó,https://directorio-mock.ferromap.co/choco/riosucio/204,A1,Distribuidora,901869203-7,51.7,media,Evaluar reactivación del punto comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_205,choco_riosucio,Riosucio,Ferre-Eléctricos La Económica,7.431607,-77.113794,ACTIVO,"Avenida 2 #29-12, Barrio Centro, Riosucio",Media,Pequeña,90.5,92.4,Alta,+573224563625,Chocó,https://directorio-mock.ferromap.co/choco/riosucio/205,A1,Ferreteria,900119364-3,64.6,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_206,choco_riosucio,Riosucio,Comercializadora La Sagrada Familia,7.440923,-77.120149,ACTIVO,"Carrera 3 #3-48, Riosucio",Media,Mediana,98.1,89.4,Alta,+573502026696,Chocó,https://directorio-mock.ferromap.co/choco/riosucio/206,A2,Distribuidora,900241194-9,67.1,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_207,choco_riosucio,Riosucio,Materiales Casa Nueva Riosucio,7.431872,-77.117559,ACTIVO,"Transversal 3 #10-7, Riosucio",Media,Mediana,94.8,92.7,Alta,+573018830696,Chocó,null,A3,Deposito,900624122-3,62.5,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
choco_entity_208,choco_riosucio,Riosucio,Ferre-Eléctricos La Frontera Riosucio,7.436281,-77.118814,ACTIVO,"Transversal 3 #29-14, Riosucio",Media,Mediana,82.1,83.5,Media,+573050949167,Chocó,https://directorio-mock.ferromap.co/choco/riosucio/208,A3,Ferreteria,900452280-1,56.2,media,Fortalecer cobertura comercial.,"[""A1"",""A3""]"
choco_entity_209,choco_riosucio,Riosucio,Materiales La Garza,7.438717,-77.112672,ACTIVO,"Carrera 8 #4-25, Riosucio",Media,Grande,77.5,66.3,Media,+573156480685,Chocó,null,A2,Deposito,901431445-1,87.9,alta,Priorizar activación comercial.,"[""A2""]"
choco_entity_210,choco_riosucio,Riosucio,Comercializadora La Económica,7.440937,-77.110991,ACTIVO,"Calle 4 #2-18, Riosucio",Media,Pequeña,34.4,31.7,Baja,+573042860857,Chocó,null,A1,Distribuidora,901844081-7,62.1,media,Realizar seguimiento comercial.,"[""A1"",""A2""]"
choco_entity_211,choco_riosucio,Riosucio,Ferretería y Pinturas Mar y Río,7.444138,-77.109272,ACTIVO,"Avenida 7 #10-22, Barrio El Paraíso, Riosucio",Media,Pequeña,90.5,93.9,Alta,+573234048021,Chocó,null,A3,Ferreteria,901264753-9,52.7,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
choco_entity_212,choco_riosucio,Riosucio,Distribuciones La Bendición,7.433765,-77.115479,ACTIVO,"Carrera 8 #10-44, Barrio Centro, Riosucio",Media,Pequeña,92.9,95.2,Alta,+573024107268,Chocó,https://directorio-mock.ferromap.co/choco/riosucio/212,A1,Distribuidora,901498598-8,56.5,media,Fortalecer cobertura comercial.,"[""A1""]"
choco_entity_213,choco_riosucio,Riosucio,Materiales San José,7.434693,-77.117602,ACTIVO,"Calle 13 #4-30, Barrio El Paraíso, Riosucio",Media,Mediana,61.5,67.8,Media,+573239280363,Chocó,null,A3,Deposito,900549939-2,67.5,media,Fortalecer cobertura comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_214,choco_riosucio,Riosucio,Comercializadora Villa Hermosa,7.4383,-77.11358,ACTIVO,"Calle 14 #1-35, Barrio Centro, Riosucio",Media,Pequeña,75.4,64.3,Media,+573200928702,Chocó,null,A2,Distribuidora,901468883-4,41.0,media,Fortalecer cobertura comercial.,"[""A2""]"
choco_entity_215,choco_riosucio,Riosucio,Ferretería Industrial El Buen Precio,7.440407,-77.119498,VALIDAR,"Carrera 2 #1-3, Riosucio",Media,Pequeña,64.9,60.9,Media,+573054371366,Chocó,https://directorio-mock.ferromap.co/choco/riosucio/215,A2,Ferreteria,901180681-5,37.5,baja,Verificar información del punto.,"[""A2""]"
choco_entity_216,choco_riosucio,Riosucio,Ferretería y Pinturas Hermanos Córdoba,7.434039,-77.113686,ACTIVO,"Calle 2 #3-13, Barrio Centro, Riosucio",Media,Pequeña,89.4,93.5,Alta,+573158383114,Chocó,https://directorio-mock.ferromap.co/choco/riosucio/216,A3,Ferreteria,900785390-0,43.5,media,Realizar seguimiento comercial.,"[""A3""]"
choco_entity_217,choco_riosucio,Riosucio,Distribuciones Villa Hermosa,7.437865,-77.114757,ACTIVO,"Carrera 6 #6-3, Riosucio",Media,Grande,80.2,60.5,Media,+573100930443,Chocó,null,A1,Distribuidora,901635434-7,41.4,media,Realizar seguimiento comercial.,"[""A1""]"
choco_entity_218,choco_riosucio,Riosucio,Ferretería La Estrella Riosucio,7.438367,-77.116424,ACTIVO,"Carrera 2 #11-25, Barrio El Paraíso, Riosucio",Media,Mediana,60.6,84.2,Media,+573013266056,Chocó,https://directorio-mock.ferromap.co/choco/riosucio/218,A2,Ferreteria,901671116-2,37.7,baja,Mantener seguimiento de la cuenta.,"[""A2""]"
choco_entity_219,choco_riosucio,Riosucio,Depósito El Buen Precio,7.441185,-77.112283,INACTIVO,"Avenida 7 #23-24, Riosucio",Media,Mediana,37.1,45.6,Baja,+573214985107,Chocó,null,A2,Deposito,900910121-2,45.7,media,Evaluar reactivación del punto comercial.,"[""A2""]"
choco_entity_220,choco_riosucio,Riosucio,Distribuciones Punta Brava Riosucio,7.438277,-77.116098,VALIDAR,"Calle 9 #14-10, Barrio Centro, Riosucio",Media,Mediana,82.1,71.0,Media,+573231300841,Chocó,https://directorio-mock.ferromap.co/choco/riosucio/220,A1,Distribuidora,901140445-2,41.8,media,Realizar validación del establecimiento.,"[""A1""]"
choco_entity_221,choco_riosucio,Riosucio,Distribuciones El Baudó,7.434983,-77.113461,ACTIVO,"Calle 11 #13-14, Barrio Centro, Riosucio",Media,Pequeña,94.6,96.4,Alta,+573216593997,Chocó,https://directorio-mock.ferromap.co/choco/riosucio/221,A2,Distribuidora,901669128-4,79.7,alta,Priorizar activación comercial.,"[""A2""]"
choco_entity_222,choco_riosucio,Riosucio,Distribuciones San José,7.433057,-77.112858,ACTIVO,"Transversal 11 #5-8, Barrio La Esperanza, Riosucio",Media,Mediana,65.4,79.1,Media,+573214085850,Chocó,https://directorio-mock.ferromap.co/choco/riosucio/222,A2,Distribuidora,901207904-1,73.4,alta,Priorizar activación comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_223,choco_riosucio,Riosucio,Distribuidora Villa Hermosa Riosucio,7.439143,-77.11872,VALIDAR,"Transversal 8 #3-56, Barrio Centro, Riosucio",Media,Pequeña,99.3,95.1,Alta,+573132438341,Chocó,null,A3,Distribuidora,901321246-0,71.0,alta,Realizar validación del establecimiento.,"[""A1"",""A2"",""A3""]"
choco_entity_224,choco_riosucio,Riosucio,Ferretería El Baudó Riosucio,7.437677,-77.114766,ACTIVO,"Carrera 3 #2-22, Barrio Centro, Riosucio",Media,Pequeña,71.9,65.3,Media,+573122995197,Chocó,https://directorio-mock.ferromap.co/choco/riosucio/224,A1,Ferreteria,901699133-1,45.5,media,Fortalecer cobertura comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_225,choco_riosucio,Riosucio,Ferretería Moreno,7.440295,-77.111326,ACTIVO,"Avenida 13 #20-29, Barrio Centro, Riosucio",Media,Pequeña,58.6,33.1,Baja,+573130200635,Chocó,null,A2,Ferreteria,900490280-1,43.3,media,Realizar seguimiento comercial.,"[""A2""]"
choco_entity_226,choco_riosucio,Riosucio,Ferretería y Pinturas La Bendición Riosucio,7.438466,-77.116764,INACTIVO,"Calle 1 #13-47, Barrio El Paraíso, Riosucio",Media,Mediana,73.9,77.6,Media,+573128617572,Chocó,null,A2,Ferreteria,900992748-0,48.2,media,Verificar continuidad operativa del establecimiento.,"[""A2""]"
choco_entity_227,choco_acandi,Acandí,Ferretería Industrial El Litoral,8.508146,-77.283163,ACTIVO,"Carrera 2 #19-47, Acandí",Media,Pequeña,98.2,94.6,Alta,+573506202324,Chocó,null,A1,Ferreteria,901034586-9,56.8,media,Fortalecer cobertura comercial.,"[""A1"",""A2""]"
choco_entity_228,choco_acandi,Acandí,Distribuciones La Ceiba Acandí,8.510305,-77.282269,ACTIVO,"Transversal 5 #9-10, Acandí",Media,Grande,99.7,89.4,Alta,+573235251859,Chocó,https://directorio-mock.ferromap.co/choco/acandi/228,A2,Distribuidora,900570510-4,67.3,media,Fortalecer cobertura comercial.,"[""A1"",""A2""]"
choco_entity_229,choco_acandi,Acandí,Distribuidora Hermanos Córdoba,8.506725,-77.286365,ACTIVO,"Calle 8 #7-21, Barrio El Carmen, Acandí",Media,Grande,75.0,70.8,Media,+573105433425,Chocó,https://directorio-mock.ferromap.co/choco/acandi/229,A3,Distribuidora,900706333-3,60.5,media,Realizar seguimiento comercial.,"[""A3""]"
choco_entity_230,choco_acandi,Acandí,Distribuciones Valencia,8.507583,-77.284839,ACTIVO,"Carrera 6 #23-24, Acandí",Media,Pequeña,61.4,68.0,Media,+573176308228,Chocó,null,A2,Distribuidora,901582602-9,62.5,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
choco_entity_231,choco_acandi,Acandí,Materiales Los Andes Acandí,8.505768,-77.283288,ACTIVO,"Carrera 3 #13-29, Acandí",Media,Pequeña,95.6,89.0,Alta,+573135786498,Chocó,https://directorio-mock.ferromap.co/choco/acandi/231,A1,Deposito,900558792-5,50.3,media,Fortalecer cobertura comercial.,"[""A1"",""A3""]"
choco_entity_232,choco_acandi,Acandí,Materiales El Puerto Acandí,8.507293,-77.282738,ACTIVO,"Avenida 1 #8-9, Acandí",Media,Mediana,89.0,88.2,Alta,+573509999905,Chocó,null,A2,Deposito,901323622-6,73.4,alta,Priorizar visita comercial.,"[""A1"",""A2""]"
choco_entity_233,choco_acandi,Acandí,Comercializadora San José,8.509786,-77.284026,ACTIVO,"Calle 14 #12-35, Barrio Villa Hermosa, Acandí",Media,Grande,98.7,97.8,Alta,+573141349610,Chocó,https://directorio-mock.ferromap.co/choco/acandi/233,A2,Distribuidora,901000233-8,34.9,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A2"",""A3""]"
choco_entity_234,choco_acandi,Acandí,Distribuciones Mi Tierra,8.511207,-77.282698,VALIDAR,"Carrera 12 #14-42, Acandí",Media,Mediana,49.8,48.2,Baja,+573147347646,Chocó,null,A2,Distribuidora,900886168-5,53.6,media,Realizar validación del establecimiento.,"[""A2""]"
choco_entity_235,choco_acandi,Acandí,Materiales La Fortaleza,8.506654,-77.282386,ACTIVO,"Carrera 11 #16-26, Acandí",Media,Pequeña,90.4,93.8,Alta,+573011865675,Chocó,null,A2,Deposito,901633642-3,41.4,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
choco_entity_236,choco_acandi,Acandí,Ferre-Eléctricos La Viga,8.509292,-77.27982,INACTIVO,"Avenida 14 #22-2, Barrio Centro, Acandí",Media,Mediana,74.1,79.9,Media,+573007419227,Chocó,https://directorio-mock.ferromap.co/choco/acandi/236,A3,Ferreteria,900260903-5,3.0,baja,Evaluar reactivación del punto comercial.,"[""A1"",""A2"",""A3""]"
choco_entity_237,choco_acandi,Acandí,Distribuidora El Chontaduro Acandí,8.510383,-77.280646,VALIDAR,"Carrera 9 #17-32, Acandí",Media,Grande,70.5,63.7,Media,+573135946598,Chocó,null,A3,Distribuidora,900589735-8,49.9,media,Verificar información del punto.,"[""A3""]"
choco_entity_238,choco_acandi,Acandí,Depósito de Materiales El Puerto,8.509753,-77.283388,INACTIVO,"Transversal 7 #28-18, Acandí",Media,Mediana,83.0,74.7,Media,+573023422790,Chocó,null,A3,Deposito,901141431-4,28.3,baja,Verificar continuidad operativa del establecimiento.,"[""A3""]"
choco_entity_239,choco_acandi,Acandí,Ferretería Mar y Río,8.509751,-77.285678,ACTIVO,"Avenida 14 #26-19, Acandí",Media,Grande,76.2,62.7,Media,+573040155989,Chocó,null,A1,Ferreteria,900627875-4,41.1,media,Realizar seguimiento comercial.,"[""A1""]"
choco_entity_240,choco_acandi,Acandí,Ferretería y Pinturas Perea,8.511403,-77.285527,INACTIVO,"Transversal 1 #3-29, Acandí",Media,Mediana,38.5,36.5,Baja,+573249371662,Chocó,null,A2,Ferreteria,900532039-4,57.8,media,Verificar continuidad operativa del establecimiento.,"[""A2""]"
choco_entity_241,choco_acandi,Acandí,Depósito Perea Acandí,8.509112,-77.277731,ACTIVO,"Calle 12 #16-36, Acandí",Media,Pequeña,74.0,79.2,Media,+573184316702,Chocó,null,A3,Deposito,901332035-0,79.8,alta,Priorizar visita comercial.,"[""A2"",""A3""]"
choco_entity_242,choco_acandi,Acandí,Ferre-Eléctricos Mi Tierra,8.507951,-77.282952,ACTIVO,"Calle 11 #17-45, Barrio Villa Hermosa, Acandí",Media,Mediana,69.0,62.9,Media,+573226152716,Chocó,null,A2,Ferreteria,901560923-3,37.7,baja,Mantener seguimiento de la cuenta.,"[""A1"",""A2""]"
choco_entity_243,choco_acandi,Acandí,Depósito La Frontera Acandí,8.511358,-77.282935,ACTIVO,"Calle 8 #21-22, Acandí",Media,Grande,60.9,70.3,Media,+573134930837,Chocó,null,A3,Deposito,900438690-8,39.6,baja,Mantener seguimiento de la cuenta.,"[""A3""]"
choco_entity_244,choco_acandi,Acandí,Comercializadora La Primavera,8.506516,-77.282359,ACTIVO,"Transversal 11 #13-21, Acandí",Media,Pequeña,65.2,65.8,Media,+573513035691,Chocó,null,A1,Distribuidora,900862881-5,85.6,alta,Priorizar activación comercial.,"[""A1"",""A2""]"
choco_entity_245,choco_acandi,Acandí,Comercializadora La Fortaleza,8.50993,-77.281236,VALIDAR,"Carrera 4 #18-57, Acandí",Media,Pequeña,47.6,41.2,Baja,+573176822741,Chocó,null,A3,Distribuidora,901504447-0,60.5,media,Realizar validación del establecimiento.,"[""A2"",""A3""]"
